Miner ID,Block Depth,Transaction ID,Redaction Profit,Performance Time (ms),Blockchain Length,# of Tx
0,3,94903267610,0.019381833,0,4,36
0,10,10825160583,0.023784835,0,10,44
0,4,37519621840,0.011757367,0,10,45
0,3,44620595958,0.062627607,0,10,34
0,2,55804053676,0.057097948,0,9,42
0,2,20099331317,0.023053621,0,9,41
0,5,44772907875,0.04882812,19.01578903,9,45
0,1,73555132573,0.015030259,0.96821785,6,35
0,4,60600426943,0.015902684,0,6,48
0,2,27675934655,0.01036655,0.999450684,6,50
0,1,10650424133,0.0170214,0,5,42
0,3,77767030611,0.047497613,0.967025757,5,36
0,2,29093144756,0.022220732,0,5,49
0,1,67017482850,0.0192871,0.966787338,5,42
0,2,97935402298,0.007924303,0,5,35
0,5,20887145304,0.053668929,0.996828079,5,36
0,1,93241354578,0.014139953,0.997543335,3,46
0,2,8570365825,0.021372505,0.997066498,3,52
0,1,9560819753,0.111302088,2.418994904,3,45
0,7,8795167363,0.043558919,0,7,27
0,1,66209004591,0.003256158,0.970125198,7,39
0,5,61017630328,0.007923656,0,7,50
0,5,3182413193,0.063697214,0,5,53
0,4,21806546087,0.038267943,0,5,48
0,2,81378886419,0.0114529,8.43834877,5,38
0,3,14478083904,0.002831709,0,5,45
0,3,50620485477,0.03243056,0.96654892,5,45
0,3,6248699539,0.053307689,1.999378204,5,44
0,6,81021320987,0.011705917,0,6,45
0,5,88934409119,0.000267987,0.976324081,6,49
0,3,63145252986,0.005909478,17.06552505,6,44
0,3,1813619677,0.000277714,0,6,41
0,4,47730686263,0.06817298,0.997781754,6,50
0,4,82071489490,0.044683663,12.61234283,6,50
0,3,8125787231,0.045380047,0.999212265,6,48
0,1,54623586697,0.008435528,0,6,44
0,3,96205518639,0.01494624,14.64223862,6,47
0,1,17062280763,0.004206771,0.997543335,2,55
0,1,29131241821,0.031713688,0,2,55
0,2,27054228778,0.054835378,0.997304916,2,43
0,1,86716303009,0.003415639,0,8,44
0,6,42717710915,0.048332548,0.967979431,8,50
0,8,3905101873,0.0035624,0,8,43
0,3,39057668622,0.029265768,0.997304916,6,53
0,3,31829937560,0.019747542,0,6,52
0,4,81864007448,0.034113741,13.70596886,6,57
0,1,83472671978,0.099700136,0.997543335,1,52
0,1,97009173630,0.016775281,0,1,51
0,1,39405913556,0.030520854,9.787321091,1,50
0,4,3204595960,0.049360649,0.967741013,8,54
0,6,58437607633,0.00420875,0,8,63
0,5,75730298727,0.077580738,10.08415222,8,42
0,6,32834557383,0.000973394,0,6,47
0,3,97496664931,0.020407146,2.12597847,6,46
0,4,82126116771,0.000899399,8.203029633,6,64
0,3,59839397191,0.006594947,2.123594284,3,56
0,1,92648011899,0.011583453,0,3,50
0,1,41211849720,0.056703807,18.36419106,3,49
0,3,12955064246,0.034160107,0.999927521,3,58
0,1,9780979311,0.014953156,0,3,73
0,2,85804856931,0.014061194,7.987499237,3,64
0,6,85806682154,0.018707301,0.971078873,8,60
0,7,49272938069,0.023833102,0,8,63
0,3,66679153164,0.044163876,10.67614555,8,62
0,1,26696006740,0.037599506,0,7,56
0,1,6004687834,0.037081365,0,7,56
0,7,76383362453,0.042721254,8.488178253,7,60
0,2,68512434244,0.000359465,0,5,61
0,2,52556764132,0.04361791,0,5,61
0,2,28905612514,0.118083187,20.79868317,5,60
0,5,71300656188,0.017054993,0,9,62
0,7,13151679389,0.020876176,0,9,62
0,6,20769712428,0.011942719,8.639574051,9,75
0,3,50719425973,0.011798,0,3,65
0,3,83262904016,0.022688438,0,3,65
0,3,61730967265,0.032214041,19.23298836,3,65
0,5,39180128341,0.012842009,0,7,61
0,7,82345121752,0.009919265,0,7,75
0,4,54832238386,0.011134306,0,7,76
0,2,67670048107,0.033170139,0,6,85
0,6,68598849680,0.003120202,8.503198624,6,64
0,1,89393093611,0.023139987,0,6,64
0,1,52176391471,0.01054084,0,6,85
0,5,86718995929,0.000199641,7.922887802,6,73
0,6,31866192956,0.075808941,0,6,70
0,2,60655115469,0.004927026,0,2,68
0,1,52513386690,0.145418072,18.50962639,2,78
0,2,77565414451,0.041299437,0,2,68
0,5,59839466268,0.029222062,0,7,71
0,3,51973122355,0.011567825,19.01078224,7,76
0,4,43050605158,0.007747349,0,7,81
0,4,59800331925,0.025278775,0,8,91
0,3,19680102726,0.006666272,8.062601089,8,68
0,5,38289822190,0.030233073,0,8,82
0,7,93864971327,0.017853586,0,8,74
0,4,5424990307,0.007561789,10.88929176,8,73
0,6,24039711249,0.000604387,0,8,75
0,4,95104730613,0.060783969,0,4,72
0,2,57863385706,0.01775798,21.51346207,4,69
0,2,15839683828,0.006297879,0,4,69
0,1,24858331173,0.022350682,0,2,91
0,2,73684532344,0.009882825,8.024215698,2,80
0,2,24324458591,0.047119551,0,2,79
0,4,39057425449,0.015672021,0,4,100
0,4,20061555070,0.065166662,18.99123192,4,100
0,2,2164597743,0.010373845,0,4,89
0,6,6805411923,0.046142613,0,8,92
0,6,25957542679,0.014010757,19.00482178,8,91
0,4,9794951786,0.033253197,0,8,87
0,4,86736424259,0.001724434,0,5,106
0,1,43615864863,0.028913766,8.750915527,5,95
0,4,71524619459,0.032045935,21.77095413,5,106
0,3,27182793158,0.023421639,0,6,92
0,3,30675671222,0.072178207,8.495330811,6,92
0,6,35521060922,0.086694528,0,6,119
0,9,51594909619,0.017990007,0,9,104
0,6,65405240739,0.019514065,8.099555969,9,104
0,4,74110549327,0.015631663,21.26669884,9,113
0,1,35843219163,0.179059694,0,1,108
0,1,90747984871,0.041214149,20.67089081,1,107
0,1,22358204999,0.069310601,22.68981934,1,106
0,5,52730656782,0.06121197,0,6,131
0,1,18484423626,0.05100288,18.43333244,6,132
0,6,16252819666,0.002493625,22.61590958,6,102
0,1,28335227644,0.070813852,0,8,132
0,8,90609495751,0.037353002,10.76579094,8,106
0,4,80640493906,0.01177265,28.61642838,4,1479
0,3,14369494294,0.016177527,31.69059753,4,1460
0,3,40255240913,0.066694549,30.17139435,4,1460
0,4,76674605779,0.006979982,31.43954277,4,1478
0,4,77294985369,0.016000751,31.24570847,4,1477
0,2,15059670948,0.074997749,33.15496445,4,1463
0,1,88085739096,0.105927651,29.54554558,4,1446
0,1,86631826120,0.108197091,31.26478195,4,1445
0,4,74075416943,0.003596281,31.92877769,4,1477
0,4,78225010828,0.002000096,30.67374229,4,1476
0,3,90893545746,0.030939579,30.7996273,4,1459
0,2,42060584775,0.056933993,32.21845627,4,1462
0,2,43791373084,0.001765323,30.10249138,4,1462
0,1,84346877711,0.016283993,30.91883659,4,1445
0,4,55271381649,0.003768274,31.31890297,4,1476
0,2,20637689776,0.036395725,31.38065338,4,1462
0,4,72190894028,0.03360207,30.67803383,4,1476
0,4,4881246478,0.002921499,31.92782402,4,1476
0,2,20149253060,0.04721993,30.59601784,4,1462
0,1,89615559975,0.010778546,31.40044212,4,1444
0,3,50611388902,0.014448781,31.69941902,4,1459
0,4,89769036024,0.026658582,30.9176445,4,1476
0,3,16489606765,0.011359546,31.91542625,4,1459
0,1,13060364530,0.043348603,32.91130066,4,1444
0,1,24795328930,0.064888079,32.17220306,4,1444
0,4,55780775639,0.005737255,31.84819221,4,1475
0,1,87963180941,0.00385694,27.7671814,4,1444
0,2,99506163765,0.03163768,31.437397,4,1461
0,2,9301586383,0.037296289,31.06856346,4,1460
0,2,20004006416,0.034222504,32.67478943,4,1460
0,4,61426092499,0.020367484,24.05190468,6,806
0,6,25828556815,0.052125269,24.33943748,6,752
0,2,26823679466,0.046609394,23.63157272,6,743
0,1,91882783180,0.039013134,24.4743824,6,760
0,4,18954108361,0.118641457,28.51223946,6,806
0,5,5253752561,0.024607443,24.15442467,6,702
0,3,95824767484,0.005099688,35.91799736,6,780
0,6,70499751639,0.080421105,23.8673687,6,752
0,5,31027684187,0.001076831,24.06907082,6,701
0,3,70716679564,0.039922345,23.51880074,6,780
0,5,69724267527,0.003913698,23.99921417,6,701
0,2,87122357064,0.034935322,24.00064468,6,742
0,2,4522990447,0.142729191,28.51247787,6,742
0,1,21690528103,0.002416647,23.99969101,6,759
0,4,15132864118,0.017773478,24.3871212,6,806
0,2,2129320833,0.005117699,23.61369133,6,741
0,6,43819961380,0.070361992,28.00893784,6,751
0,3,12650303311,0.002009741,24.00112152,6,780
0,5,52205265776,0.001596823,23.99849892,6,701
0,2,24458929706,0.003888628,24.00326729,6,740
0,6,84185313066,0.015462873,26.23987198,6,751
0,1,93057890341,0.003353827,30.36046028,6,758
0,3,71439912710,0.025907985,30.44462204,6,780
0,5,32573921705,0.049792528,38.37442398,6,701
0,1,90544766700,0.002321945,24.06024933,6,757
0,2,22454240260,0.024796721,23.98777008,6,740
0,2,63030381835,0.022011599,24.49250221,6,740
0,6,40965445804,0.001158411,23.46539497,6,751
0,5,13930668281,0.065697087,28.05042267,6,701
0,5,36542192004,0.001543482,24.08838272,6,700
0,6,27940401800,0.066041891,38.57970238,7,501
0,5,9306351007,0.040945002,40.58456421,7,480
0,7,62643834324,0.045233768,41.39780998,7,522
0,6,63274105544,0.007315803,42.51337051,7,500
0,2,37031144241,0.049585033,44.98529434,7,534
0,4,60078888995,0.027136242,41.3339138,7,517
0,5,4598283027,0.075536066,39.83163834,7,480
0,2,9221405276,0.008513915,42.15836525,7,533
0,6,70879145748,0.001089503,42.50478745,7,500
0,4,69749728043,0.007759302,26.50713921,7,517
0,1,3798314644,0.024136813,25.48885345,7,465
0,7,65143210254,0.119612547,25.99692345,7,521
0,4,97917702834,0.027231367,35.38966179,7,516
0,7,94280297687,0.003602522,26.07178688,7,521
0,2,66211658751,0.009406837,25.99024773,7,533
0,1,34965415588,0.015025172,25.99024773,7,464
0,1,20615050387,0.006529486,35.49385071,7,463
0,7,84782721749,0.048836818,25.39205551,7,520
0,1,21657058203,0.011156205,39.43800926,7,462
0,4,38853501712,0.006647757,35.62116623,7,515
0,7,87654480081,0.005132411,25.73561668,7,519
0,2,80937541883,0.082044179,26.22866631,7,532
0,3,74285548216,0.062738464,34.96360779,7,491
0,2,77048188431,0.073670026,26.48258209,7,532
0,6,46526396869,0.001650353,38.83290291,7,500
0,4,84350766530,0.005910573,35.07065773,7,514
0,3,11939408718,0.014451825,26.25441551,7,491
0,3,54694118788,0.018086218,26.14092827,7,491
0,5,58038502806,0.004291587,26.08418465,7,480
0,5,94085582670,0.002479859,34.92760658,7,480
0,2,73103182135,0.007985148,32.41348267,9,447
0,4,87830248154,0.005214682,43.66087914,9,432
0,5,94960708499,0.018978782,43.59126091,9,428
0,7,62070557336,0.03400226,45.19319534,9,458
0,2,45184644739,0.005952702,42.91653633,9,447
0,4,11174513268,0.017917701,40.25006294,9,432
0,7,77656436351,0.006355728,42.28234291,9,458
0,1,24039551128,0.004366562,42.68908501,9,477
0,7,95768474445,0.009610509,42.28806496,9,458
0,9,18570442866,0.011239196,44.86083984,9,436
0,6,8784059558,0.058285814,41.85056686,9,456
0,3,56671624289,0.050168599,28.77545357,9,416
0,5,2192158807,0.048184155,42.5093174,9,427
0,8,67898987935,0.023399921,42.73533821,9,443
0,5,16187736958,0.015331288,43.03503036,9,426
0,9,46035653052,0.02724771,43.7207222,9,436
0,7,75086185180,0.01301278,39.4692421,9,458
0,2,49916314093,0.021960744,41.89658165,9,446
0,3,57483612519,0.037810517,33.51664543,9,416
0,6,169802372,0.013648898,24.11842346,9,455
0,9,99548428679,0.010071841,23.73576164,9,436
0,9,73594402981,0.056312152,23.96082878,9,435
0,8,67316768902,0.032440975,28.7899971,9,443
0,5,29968663603,0.021228215,24.06215668,9,426
0,3,38081330896,0.003514398,23.85020256,9,416
0,6,40164743169,0.008967179,24.20592308,9,454
0,3,82780471098,0.009153805,36.10372543,9,416
0,1,62126558819,0.007604464,23.74005318,9,476
0,4,93240671967,0.026653667,24.03068542,9,432
0,8,91749453883,0.000735295,23.93174171,9,442
0,4,94449536223,0.020354026,24.23810959,9,432
0,6,76949527665,0.033260387,23.84114265,9,454
0,1,78525563024,0.020310291,24.51133728,9,475
0,4,64448518880,0.039338536,36.11755371,9,431
0,4,19957497083,0.02166303,35.92419624,9,430
0,1,88230365009,0.034613033,23.77200127,9,475
0,4,79413726726,0.04811885,24.11055565,9,429
0,4,63516333998,0.004630301,23.56243134,9,429
0,5,41079053248,0.015434425,29.01744843,9,426
0,2,80895121551,0.020238122,23.75388145,9,446
0,8,485397406,0.055701387,40.46273232,8,403
0,4,46478569093,0.00103638,33.87594223,8,372
0,1,69272805398,0.001003593,36.09800339,8,382
0,6,5955621696,0.01279543,24.05977249,8,414
0,1,38994487209,0.027854208,23.82278442,8,381
0,8,27094908080,0.042180604,24.23000336,8,403
0,1,99701718308,0.022370849,23.68617058,8,381
0,7,2077502162,0.084170182,24.12462234,8,352
0,6,79077107018,0.022563122,23.68664742,8,414
0,7,65435508186,0.000938644,28.6090374,8,351
0,6,3911703200,0.015117895,24.14774895,8,414
0,5,83753090212,0.009072089,23.90384674,8,374
0,4,38580047179,0.022669606,23.75984192,8,371
0,6,332482720,0.09708785,24.30820465,8,413
0,5,60017825837,0.02157387,23.92196655,8,374
0,4,33830206316,0.001548044,24.01137352,8,370
0,2,63074949028,0.024192447,36.1032486,8,396
0,5,60017825837,0.003582845,28.68151665,8,373
0,4,54866479135,0.01188762,24.15680885,8,369
0,5,84460279129,0.018663116,23.78988266,8,372
0,3,6629225195,0.088223851,24.24454689,8,399
0,1,19032847072,0.023555818,23.80347252,8,380
0,1,84373748214,0.003484587,24.55353737,8,380
0,2,9011783780,0.087774784,24.07622337,8,395
0,2,88617075812,0.016978395,23.8764286,8,394
0,4,66199949830,0.051761823,24.01161194,8,368
0,8,96190479821,0.021429347,23.52547646,8,403
0,8,51444503854,0.06795115,24.57642555,8,403
0,5,19406553680,0.003869257,36.07606888,8,372
0,1,69124132867,0.006620876,24.10745621,8,379
0,5,12953273616,0.002394749,40.40431976,8,371
0,5,55201181701,0.020306555,23.71907234,8,370
0,8,97308445891,0.049060801,24.07002449,8,402
0,3,49309332758,0.023205556,23.98705482,8,399
0,1,47711980888,0.089428085,23.61011505,8,378
0,7,40239048969,0.026021313,24.51968193,8,350
0,8,90592043112,0.03597132,23.98228645,8,402
0,4,64527683931,0.023349593,40.83132744,8,368
0,4,48631577090,0.090765732,23.82516861,8,367
0,7,62731822360,0.028519013,24.08838272,8,349
0,4,58028627264,0.047189924,34.08694267,5,375
0,3,10353018134,0.010680603,31.59880638,5,351
0,4,2200960012,0.044691075,31.41903877,5,374
0,5,82269777757,0.042650249,37.28175163,5,377
0,2,25888523885,0.016843405,31.50296211,5,337
0,3,11562648944,0.023891871,31.60262108,5,351
0,3,49309994169,0.019153364,37.70923615,5,351
0,5,84168705219,0.003426097,30.90596199,5,376
0,1,84480196815,0.015916579,31.40377998,5,360
0,2,79555153227,0.035627666,38.45977783,5,337
0,2,6208706388,0.011544565,31.11886978,5,336
0,1,73765394219,0.066878944,31.14581108,5,359
0,4,27546205546,0.008629502,38.12646866,5,373
0,2,83787140425,0.004657918,31.45265579,5,336
0,5,79649682752,0.019073002,31.15773201,5,375
0,3,63602802651,0.006330553,37.8844738,5,350
0,2,13318776141,0.013038799,31.20160103,5,335
0,1,82604799075,0.108372056,31.09264374,5,358
0,1,61993407325,0.038092196,38.51890564,5,357
0,5,27737196530,0.006394244,26.03507042,5,375
0,1,46876328065,0.036692048,26.10397339,5,357
0,5,57165177883,0.123577821,26.39913559,5,375
0,1,24431155024,0.040375262,31.66770935,5,357
0,3,65471381448,0.033324077,25.43497086,5,350
0,3,95846341024,0.012752302,26.61991119,5,350
0,4,21223731941,0.00597612,35.4115963,5,372
0,4,33392088846,0.014214248,25.48265457,5,372
0,5,86530328775,0.019874335,26.00097656,5,375
0,1,60762708620,0.145098635,25.97546577,5,357
0,5,38202712985,0.035572924,35.68148613,5,374
0,5,72341494827,0.014961756,25.40707588,5,373
0,5,55530146178,0.035252464,26.53741837,5,373
0,5,65122750839,0.002166028,35.43782234,5,372
0,2,85524122413,0.00425664,25.97570419,5,334
0,3,33010215104,0.010186198,25.55727959,5,350
0,4,92664862147,0.008344143,26.37290955,5,371
0,5,10044990276,0.031041467,35.06684303,5,372
0,2,99099885461,0.030735818,26.01194382,5,333
0,4,58156226596,0.064706246,26.32594109,5,370
0,1,58446352514,0.022051588,35.51721573,5,357
0,1,3978497467,0.017625887,30.59506416,3,326
0,3,58900585694,0.027632362,11.37256622,3,290
0,3,5797308999,0.008350441,22.02343941,3,290
0,1,56828850022,0.005748902,21.49963379,3,325
0,3,96277221198,0.00815058,11.3658905,3,289
0,3,50971307920,0.049545107,10.97369194,3,289
0,2,42691624151,0.012629981,22.05491066,3,334
0,3,75034988391,0.04776523,10.93697548,3,289
0,2,40185382889,0.064100692,32.94754028,3,333
0,1,70214677327,0.01228274,32.91511536,3,324
0,1,47499512637,0.046410713,21.57187462,3,323
0,1,61084823786,0.022962415,22.63665199,3,322
0,3,21306997081,0.038608406,10.96224785,3,288
0,1,5114493938,0.046526566,21.89183235,3,322
0,2,38643108740,0.058541811,32.69267082,3,333
0,1,36723295710,0.00094063,22.10879326,3,321
0,1,15557501364,0.008523304,22.2363472,3,320
0,1,9294525822,0.009053788,22.03774452,3,320
0,1,15969801257,0.042449841,21.73733711,3,320
0,2,95319329796,0.057432527,22.18794823,3,332
0,1,71455865085,0.003277124,21.92997932,3,319
0,3,62727851489,0.013067825,11.03162766,3,287
0,1,89245814034,0.002760857,21.52395248,3,319
0,1,78969129627,0.057949989,11.00873947,3,318
0,2,34273439337,0.028034083,22.57966995,3,332
0,1,82071196084,0.017246225,22.13835716,3,317
0,2,17850183469,0.033190684,22.12977409,3,331
0,2,80373054595,0.008445043,22.44639397,3,331
0,1,49272695790,0.063217158,11.19041443,3,317
0,3,84571014282,0.007484983,10.71596146,3,287
0,1,23114143895,0.022887527,11.28673553,3,316
0,3,41418263432,0.025402982,10.82372665,3,287
0,1,75183322792,0.049499322,11.21640205,3,316
0,1,66078202296,0.005277646,10.80417633,3,315
0,1,55094338457,0.108367061,11.18540764,3,315
0,3,28308105541,0.034335713,11.30342484,3,287
0,3,72946216852,0.008885108,11.25407219,3,286
0,3,74378971574,0.004006536,10.95438004,3,286
0,3,60522584019,0.014831822,10.64825058,3,286
0,2,49535363183,0.016188283,22.32384682,3,330
0,2,93032711593,0.037021308,17.0006752,2,274
0,1,83587311611,0.012062043,14.83011246,2,252
0,2,57935622578,0.011320927,16.53981209,2,274
0,1,21673708068,0.015130431,10.83469391,2,251
0,1,93366873389,0.012332275,16.26372337,2,250
0,1,10873604944,0.023536583,16.24321938,2,250
0,1,98756235403,0.009023894,15.2349472,2,250
0,2,69352792801,0.034488728,15.94519615,2,274
0,2,92933626421,0.004018836,15.08069038,2,273
0,1,31308921955,0.023306461,15.09666443,2,250
0,2,10578042722,0.000369964,15.36464691,2,272
0,1,42935198333,0.010545018,16.99924469,2,249
0,2,64302534952,0.006183285,16.04628563,2,271
0,1,38542751701,0.004139629,15.62428474,2,249
0,1,10573508982,0.19951746,14.79291916,2,248
0,1,41052478425,0.006853055,14.95862007,2,247
0,1,74412552467,0.021031805,14.93763924,2,246
0,2,59648190252,0.005348222,16.06893539,2,270
0,2,37530963808,0.019835701,16.27349854,2,269
0,1,15333629128,0.004033216,14.98389244,2,245
0,2,75446807755,0.065951601,15.96522331,2,268
0,1,15577243467,0.049166301,15.7558918,2,245
0,2,52696932624,0.012890575,13.96107674,2,268
0,2,223833082,0.014563627,16.36528969,2,267
0,2,92251297695,0.003883366,14.54949379,2,266
0,2,19503279248,0.01159395,15.86771011,2,266
0,1,11369085294,0.064936751,15.54441452,2,245
0,2,16730775700,0.018497839,15.24329185,2,266
0,2,17689369624,0.045812821,15.72155952,2,266
0,1,19992752216,0.019823206,15.51818848,2,244
0,1,42351359922,0.040181655,16.19100571,2,244
0,2,9089513469,0.105991381,15.62690735,2,265
0,2,51490780980,0.001559836,14.90855217,2,265
0,2,92456003786,0.05743308,16.57176018,2,265
0,1,62079838655,0.046922451,14.75739479,2,244
0,2,8296059364,0.077864667,16.71051979,2,265
0,1,34405999624,0.037377806,14.58454132,2,243
0,2,24344251611,0.039391795,16.18361473,2,265
0,2,30695903148,0.006510907,15.08760452,2,264
0,1,19458935033,0.06713195,13.9644146,2,242
0,2,3075474228,0.012841362,10.61296463,3,239
0,3,78771551814,0.026748923,15.68675041,3,257
0,1,9335844605,0.000960177,15.96212387,3,258
0,1,25100542661,0.039374428,15.65051079,3,257
0,2,35636104154,0.004834417,15.77854156,3,239
0,1,18538016218,0.0076844,15.03133774,3,256
0,1,37363313796,0.054809183,15.82765579,3,256
0,2,38361823941,0.008046019,16.29257202,3,239
0,3,31175514791,0.008431957,15.87200165,3,256
0,3,5053053637,0.031537401,15.9008503,3,255
0,2,38988613279,0.037232873,16.53814316,3,239
0,2,10275930031,0.007288708,16.47496223,3,238
0,3,87092979212,0.005068547,16.00599289,3,255
0,1,82064754965,0.006778913,16.6990757,3,256
0,1,54515906437,0.039966184,12.80713081,3,256
0,2,61610633385,0.094836303,15.9907341,3,237
0,2,44326486955,0.003239482,15.81263542,3,237
0,2,95046554235,0.002644817,15.54584503,3,237
0,3,77870630587,0.016253074,15.96522331,3,254
0,1,99933492066,0.066043005,15.84196091,3,256
0,2,18380386263,0.015344512,15.90657234,3,236
0,3,55055571272,0.002718023,15.93995094,3,254
0,1,21969087642,0.093355694,15.85197449,3,256
0,3,54853378135,0.024915147,15.29097557,3,253
0,3,32066109397,0.001852244,15.88273048,3,252
0,3,67508049501,0.0641744,15.68579674,3,252
0,3,28863101315,0.039319381,16.89910889,3,251
0,1,18549692623,0.009269329,13.9605999,3,256
0,1,48548634539,0.022900681,15.66767693,3,256
0,2,55989402485,0.030108491,14.93406296,3,236
0,2,22801082968,0.021688859,17.93766022,3,236
0,2,93042646148,0.038396073,13.23866844,3,236
0,2,75924831268,0.020545478,16.11375809,3,235
0,3,51422903140,0.005265078,14.30559158,3,250
0,1,57944865604,0.084067372,16.0548687,3,256
0,3,99953422438,0.001306737,15.13814926,3,250
0,2,10847145426,0.001908787,15.88225365,3,235
0,1,44387195389,0.035929148,15.46835899,3,255
0,3,73600257088,0.017357702,15.12765884,3,249
0,1,31793128116,0.011089195,16.59059525,3,254
0,2,1899435431,0.005519584,8.623361588,4,287
0,2,22518738087,0.028569152,16.14260674,4,286
0,3,95094066680,0.014762517,15.39516449,4,234
0,3,4966413930,0.011403429,15.14744759,4,233
0,3,14960600071,0.010692313,15.99407196,4,232
0,3,87864707716,0.015822547,16.62373543,4,231
0,2,64624931549,0.007618365,15.83003998,4,285
0,4,90239052975,0.061069316,16.87955856,4,233
0,1,92714624960,0.017395146,15.99025726,4,231
0,2,25148539971,0.011255768,12.00890541,4,285
0,4,59367660318,0.017947177,16.40176773,4,232
0,4,11665600806,0.025863889,15.5775547,4,231
0,3,66225518621,0.036036864,15.54203033,4,231
0,4,91600559455,0.000573161,15.6223774,4,230
0,2,80547791510,0.024352905,26.21984482,4,285
0,2,50212462017,0.013560104,15.76566696,4,284
0,1,80046883420,0.001836212,15.92540741,4,230
0,4,49824063340,0.011188304,16.47472382,4,230
0,2,33142897525,0.020296102,16.21770859,4,283
0,1,90043603554,0.003946721,15.84410667,4,230
0,3,36395420397,0.098170764,15.81001282,4,231
0,1,45241825949,0.007462056,15.7392025,4,230
0,1,84531502894,0.044326034,16.83115959,4,229
0,2,55772128134,0.109257557,16.09706879,4,282
0,4,52449548583,0.004605311,16.40081406,4,229
0,1,11957982681,0.008692225,15.99144936,4,228
0,1,50431829313,0.031471948,13.9605999,4,228
0,4,46831830336,0.038264254,15.67697525,4,229
0,2,99993571350,0.080740633,15.51270485,4,282
0,1,29347514798,0.009930714,15.45476913,4,227
0,4,22028238089,0.058043569,16.28804207,4,229
0,1,19582374411,0.000348634,14.94550705,4,226
0,3,47983226845,0.063759182,16.05319977,4,231
0,3,57400245629,0.038365322,15.8905983,4,230
0,1,19243503084,0.062488415,16.07012749,4,225
0,2,18138315044,0.001294003,16.092062,4,282
0,2,70162276981,0.001254383,15.92850685,4,281
0,1,46295700349,0.03808902,16.65234566,4,225
0,1,60589965817,0.005227761,16.71099663,4,224
0,4,1035381501,0.036110761,15.92254639,4,228
0,8,84581429597,0.103402295,16.31259918,8,232
0,6,68223626527,0.037009647,16.14737511,8,235
0,1,75759739208,0.058589531,15.62929153,8,213
0,6,44372314781,0.005123552,16.14093781,8,234
0,8,85194435763,0.057842567,15.45953751,8,231
0,8,61122212912,0.000683236,16.53337479,8,231
0,8,31329158548,0.032171586,16.56341553,8,230
0,7,67111838515,0.060617467,15.7392025,8,209
0,2,94318477922,0.029562676,16.14785194,8,212
0,7,11710026941,0.034562329,15.66314697,8,209
0,1,87724310219,0.019137335,15.89727402,8,212
0,7,73479705241,0.02541351,15.99526405,8,209
0,2,30080363499,0.005931716,15.53988457,8,211
0,8,28175400211,0.020069319,15.57588577,8,229
0,5,75405720017,0.007617169,12.97545433,8,228
0,5,2981079021,0.004340712,15.99001884,8,227
0,4,58825794184,0.001605262,16.04509354,8,225
0,1,74125669761,0.029454253,15.93542099,8,212
0,4,20991824410,0.05670468,15.94519615,8,224
0,1,86316632892,0.055728795,16.44968987,8,212
0,6,89147966144,0.048715208,16.07322693,8,234
0,3,64673848940,0.013544893,16.26324654,8,231
0,7,37733785940,0.005623396,16.06202126,8,208
0,2,97725875426,0.006520777,16.59607887,8,210
0,8,97596762553,0.073934577,15.73371887,8,228
0,1,9240095101,8.18E-05,15.48480988,8,211
0,6,10121869824,0.036271046,15.7225132,8,234
0,2,49954217505,0.02357253,13.40961456,8,210
0,8,77693536836,0.008233834,14.96481895,8,227
0,3,47625174278,0.049862155,15.97189903,8,230
0,3,66830457972,0.003240831,16.14689827,8,230
0,7,38816978747,0.026955649,15.81835747,8,207
0,6,73564325714,0.011393389,15.61427116,8,234
0,4,53765238098,0.011701138,16.15524292,8,224
0,8,20890445056,0.024801742,15.90371132,8,227
0,7,84226744745,0.002814038,15.75040817,8,206
0,1,70691069756,0.025773732,15.71726799,8,210
0,8,4861871064,0.023318189,16.73364639,8,226
0,1,57207020076,0.121638514,15.98215103,8,210
0,2,93733672060,0.005771776,17.83370972,8,210
0,7,29845258934,0.011337657,8.035898209,7,210
0,6,25330095859,0.011521242,21.29387856,7,230
0,5,33309192542,0.054140776,20.4603672,7,182
0,4,31904634153,0.06234207,16.02649689,7,218
0,3,82224523003,0.015193218,15.52128792,7,208
0,1,96271892516,0.03103483,15.48361778,7,218
0,3,35998031534,0.056786263,15.76042175,7,207
0,4,49044802978,0.01648995,15.50555229,7,217
0,7,6303926436,0.042559982,15.84720612,7,210
0,2,11424020446,0.024764309,21.72064781,7,208
0,3,3569996576,0.075572314,15.62166214,7,206
0,6,82928933014,0.063701558,15.62070847,7,230
0,2,3645349924,0.064331188,15.57326317,7,207
0,7,26585938135,0.036579768,15.65885544,7,210
0,2,31645004839,0.028626086,15.73109627,7,207
0,5,67532314666,0.008021217,21.63076401,7,182
0,7,65093728426,0.005892904,15.90657234,7,210
0,3,42697708160,0.027396437,15.67101479,7,205
0,5,71075176549,0.046235601,15.82050323,7,181
0,2,45788775273,0.031890753,15.12932777,7,207
0,4,77009392096,0.021964728,15.80071449,7,217
0,7,45484826962,0.127907819,21.67749405,7,210
0,3,33826346114,0.010355599,15.6083107,7,205
0,1,1170914450,0.032372438,15.62213898,7,218
0,6,16705490032,0.027199397,15.66982269,7,230
0,2,11954189840,0.051444479,15.57564735,7,206
0,6,5793838042,0.009846653,15.63763618,7,229
0,5,45909921401,0.006863369,22.23682404,7,181
0,6,35874870109,0.058304553,16.00384712,7,229
0,6,1226893398,0.003027666,15.4235363,7,229
0,2,79595961640,0.002202875,15.84982872,7,205
